UP;Subunidade;Subparcela;Volume_m3;Num_arvores;Volume_m3_ha;Arvores_ha
AC_41;1;16;4.18692827;1;167.4771308;40
AC_41;2;1;0.990683712;4;39.6273485;160
AC_41;2;2;0.927253767;2;37.0901507;80
AC_41;2;3;1.001999921;4;40.07999685;160
AC_41;2;4;1.044750426;4;41.79001704;160
AC_41;2;5;5.403975559;5;216.1590224;200
AC_41;2;6;1.599564494;5;63.98257977;200
AC_41;2;7;12.74222382;6;509.6889528;240
AC_41;2;8;0.933747387;3;37.34989549;120
AC_41;2;9;2.922053229;6;116.8821292;240
AC_41;2;10;1.961503676;8;78.46014705;320
AC_41;2;12;1.739487581;1;69.57950326;40
AC_41;2;18;5.109082838;1;204.3633135;40
AC_41;2;19;2.661195585;1;106.4478234;40
AC_41;3;1;0.565803323;2;22.63213293;80
AC_41;3;2;6.728917849;7;269.156714;280
AC_41;3;3;0.16524294;1;6.609717605;40
AC_41;3;4;2.650314722;7;106.0125889;280
AC_41;3;5;1.687466883;5;67.49867534;200
AC_41;3;6;0.902518933;5;36.10075731;200
AC_41;3;7;7.179630374;4;287.185215;160
AC_41;3;8;0.550451677;4;22.01806709;160
AC_41;3;9;1.007338012;8;40.29352047;320
AC_41;3;10;1.469965743;4;58.79862972;160
AC_41;3;12;3.230997492;1;129.2398997;40
AC_41;3;14;20.80055092;2;832.0220369;80
AC_41;3;17;3.191106912;1;127.6442765;40
AC_41;4;1;0.365392082;5;14.61568329;200
AC_41;4;2;0.857677696;2;34.30710784;80
AC_41;4;3;1.893059618;6;75.72238472;240
AC_41;4;4;1.476927846;5;59.07711383;200
AC_41;4;5;0.568323991;4;22.73295963;160
AC_41;4;6;0.238464443;2;9.538577725;80
AC_41;4;7;0.72519752;3;29.0079008;120
AC_41;4;8;2.727825725;8;109.113029;320
AC_41;4;9;0.232123152;1;9.284926069;40
AC_41;4;10;11.10740768;7;444.2963072;280
AC_41;4;12;2.499809338;1;99.99237352;40
AC_41;4;17;1.774051953;1;70.96207811;40
AC_415;1;6;0.063168425;1;2.52673698;40
AC_416;4;1;0.534543817;1;21.38175269;40
AC_416;4;3;0.051549423;1;2.061976936;40
AC_416;4;4;0.765438608;3;30.61754432;120
AC_416;4;5;2.141864484;5;85.67457934;200
AC_416;4;6;1.381022015;7;55.2408806;280
AC_416;4;7;2.939295188;12;117.5718075;480
AC_416;4;8;2.863075619;10;114.5230248;400
AC_416;4;9;2.014214114;8;80.56856456;320
AC_416;4;10;2.508261333;6;100.3304533;240
AC_416;4;20;10.32304445;1;412.9217781;40
AC_42;1;1;0.184628394;1;7.385135766;40
AC_42;1;3;0.421306496;4;16.85225983;160
AC_42;1;5;1.918099692;6;76.72398769;240
AC_42;1;6;1.28676743;5;51.47069721;200
AC_42;1;7;48.83682291;4;1953.472917;160
AC_42;1;8;4.643984013;10;185.7593605;400
AC_42;1;9;0.328530843;2;13.14123373;80
AC_42;1;10;1.669445283;4;66.7778113;160
AC_42;1;11;5.335730576;2;213.4292231;80
AC_42;1;12;1.529215702;1;61.16862806;40
AC_42;1;15;2.135332111;1;85.41328444;40
AC_42;2;1;0.137632039;1;5.505281563;40
AC_42;2;3;0.483654445;3;19.34617781;120
AC_42;2;4;0.387124595;3;15.48498379;120
AC_42;2;5;0.30099574;3;12.0398296;120
AC_42;2;6;0.199320613;1;7.972824508;40
AC_42;2;7;1.854078348;5;74.16313392;200
AC_42;2;8;1.420421242;6;56.81684968;240
AC_42;2;9;3.08677857;4;123.4711428;160
AC_42;2;10;0.622129205;3;24.88516819;120
AC_42;2;14;4.831576763;1;193.2630705;40
AC_42;2;19;3.416343094;1;136.6537238;40
AC_42;2;20;1.961674459;1;78.46697838;40
AC_42;3;3;1.104059883;1;44.16239533;40
AC_42;3;4;0.741030992;4;29.64123969;160
AC_42;3;5;1.020570411;5;40.82281644;200
AC_42;3;6;0.961830717;4;38.47322867;160
AC_42;3;7;0.230084113;2;9.203364525;80
AC_42;3;8;0.476590119;3;19.06360478;120
AC_42;3;9;0.463700494;3;18.54801977;120
AC_42;3;11;1.650653523;1;66.02614094;40
AC_42;4;1;0.048587082;1;1.943483262;40
AC_42;4;2;0.055612507;1;2.224500276;40
AC_42;4;4;1.678367529;8;67.13470118;320
AC_42;4;5;3.969405082;9;158.7762033;360
AC_42;4;6;1.583691411;8;63.34765643;320
AC_42;4;7;2.569865248;5;102.7946099;200
AC_42;4;8;3.162481185;4;126.4992474;160
AC_42;4;9;3.563477007;4;142.5390803;160
AC_42;4;10;1.792865928;4;71.71463711;160
AC_42;4;11;2.106570395;1;84.2628158;40
AC_42;4;12;1.954470586;1;78.17882346;40
AC_42;4;18;5.100090745;1;204.0036298;40
AC_43;1;1;7.66328395;12;306.531358;480
AC_43;1;2;3.585300255;9;143.4120102;360
AC_43;1;3;0.472568426;2;18.90273706;80
AC_43;1;4;4.04604315;8;161.841726;320
AC_43;1;5;1.302824129;3;52.11296517;120
AC_43;1;6;1.950303116;5;78.01212462;200
AC_43;1;7;0.791647673;3;31.66590694;120
AC_43;1;8;9.984815731;7;399.3926292;280
AC_43;1;9;2.34812238;6;93.92489521;240
AC_43;1;10;0.509933921;5;20.39735684;200
AC_43;1;11;3.424184522;1;136.9673809;40
AC_43;1;12;3.942267351;2;157.690694;80
AC_43;2;1;1.147129269;9;45.88517077;360
AC_43;2;2;1.391895939;7;55.67583756;280
AC_43;2;3;4.101665403;9;164.0666161;360
AC_43;2;4;0.331701861;3;13.26807444;120
AC_43;2;5;0.594999265;5;23.79997059;200
AC_43;2;6;4.924190196;4;196.9676078;160
AC_43;2;7;1.411908532;9;56.4763413;360
AC_43;2;9;0.743434952;3;29.73739808;120
AC_43;2;10;1.058236489;8;42.32945957;320
AC_43;2;11;10.46655779;3;418.6623115;120
AC_43;2;14;2.541221686;1;101.6488674;40
AC_43;3;1;1.989575738;8;79.58302952;320
AC_43;3;2;0.924710785;6;36.9884314;240
AC_43;3;3;0.670493163;7;26.81972651;280
AC_43;3;4;0.115724905;2;4.628996211;80
AC_43;3;5;2.030881217;7;81.23524866;280
AC_43;3;6;1.562876772;11;62.51507088;440
AC_43;3;7;0.532209704;6;21.28838815;240
AC_43;3;8;1.412335975;9;56.493439;360
AC_43;3;9;2.941983254;10;117.6793302;400
AC_43;3;10;4.121010849;9;164.8404339;360
AC_43;3;11;2.054373967;1;82.17495866;40
AC_43;3;13;2.076331081;1;83.05324323;40
AC_43;3;15;1.879505626;1;75.18022503;40
AC_43;4;1;5.292799417;8;211.7119767;320
AC_43;4;2;0.467898114;6;18.71592456;240
AC_43;4;3;6.112782871;10;244.5113148;400
AC_43;4;4;2.282103776;6;91.28415104;240
AC_43;4;5;3.606491471;8;144.2596589;320
AC_43;4;6;1.451074425;7;58.04297701;280
AC_43;4;7;2.83902369;11;113.5609476;440
AC_43;4;8;2.169038316;7;86.76153263;280
AC_43;4;9;0.382225398;6;15.28901591;240
AC_43;4;10;3.412571129;9;136.5028452;360
AC_43;4;11;3.065116343;1;122.6046537;40
AC_43;4;14;1.214227457;1;48.56909826;40
AC_43;4;19;4.387226201;1;175.489048;40
AC_43;4;20;5.133303209;1;205.3321284;40
AC_45;1;1;3.601961715;11;144.0784686;440
AC_45;1;2;1.422216124;6;56.88864497;240
AC_45;1;3;3.417261985;6;136.6904794;240
AC_45;1;4;1.940863205;7;77.6345282;280
AC_45;1;5;3.2212911;5;128.851644;200
AC_45;1;6;4.772166088;9;190.8866435;360
AC_45;1;7;4.874282466;5;194.9712986;200
AC_45;1;8;1.196536399;3;47.86145597;120
AC_45;1;9;2.082431234;10;83.29724935;400
AC_45;1;10;1.139484821;3;45.57939286;120
AC_45;1;14;6.030122362;3;241.2048945;120
AC_45;1;16;4.231936153;2;169.2774461;80
AC_45;1;17;1.476248785;1;59.0499514;40
AC_45;1;19;3.918524825;1;156.740993;40
AC_45;1;20;2.455234819;1;98.20939274;40
AC_45;2;1;1.759461892;7;70.37847567;280
AC_45;2;2;12.00104906;5;480.0419622;200
AC_45;2;3;3.120192368;4;124.8076947;160
AC_45;2;4;0.397493848;3;15.89975391;120
AC_45;2;5;1.465864402;6;58.63457609;240
AC_45;2;6;2.415535178;5;96.62140713;200
AC_45;2;7;0.222225092;3;8.889003698;120
AC_45;2;8;0.5519883;7;22.07953201;280
AC_45;2;9;0.685607917;3;27.42431669;120
AC_45;2;10;15.02826689;8;601.1306755;320
AC_45;2;11;1.576714216;1;63.06856864;40
AC_45;2;14;10.43797295;1;417.5189179;40
AC_45;2;19;8.306236938;1;332.2494775;40
AC_45;3;1;3.00159158;6;120.0636632;240
AC_45;3;2;3.117580448;8;124.7032179;320
AC_45;3;3;1.854395737;8;74.17582947;320
AC_45;3;4;2.432307915;8;97.29231659;320
AC_45;3;5;2.056239373;4;82.24957493;160
AC_45;3;6;10.09068046;3;403.6272182;120
AC_45;3;7;0.734297495;7;29.37189981;280
AC_45;3;8;1.883809339;6;75.35237357;240
AC_45;3;9;0.243415152;4;9.73660607;160
AC_45;3;10;0.617543988;5;24.70175953;200
AC_45;3;12;3.851525725;1;154.061029;40
AC_45;3;14;2.528028975;1;101.121159;40
AC_45;4;1;0.454297453;4;18.17189812;160
AC_45;4;2;4.334203321;6;173.3681329;240
AC_45;4;3;6.70617551;5;268.2470204;200
AC_45;4;4;1.295626267;5;51.82505069;200
AC_45;4;5;1.025550326;5;41.02201305;200
AC_45;4;6;0.512963203;4;20.51852814;160
AC_45;4;7;1.648025193;7;65.92100771;280
AC_45;4;8;1.832836801;8;73.31347203;320
AC_45;4;9;1.380980283;5;55.23921134;200
AC_45;4;10;1.54967788;7;61.9871152;280
AC_45;4;11;2.63503431;1;105.4013724;40
AC_45;4;12;5.202721994;1;208.1088798;40
AC_45;4;13;4.108293627;1;164.3317451;40
AC_45;4;15;7.576341863;1;303.0536745;40
AC_45;4;16;3.612992991;2;144.5197196;80
AC_45;4;18;3.227571356;2;129.1028542;80
AC_46;1;1;1.761740601;7;70.46962403;280
AC_46;1;2;6.313402559;5;252.5361023;200
AC_46;1;3;4.995239607;6;199.8095843;240
AC_46;1;4;1.015029548;5;40.60118193;200
AC_46;1;5;0.304471271;3;12.17885085;120
AC_46;1;6;0.762916577;8;30.51666306;320
AC_46;1;7;1.018998509;5;40.75994036;200
AC_46;1;8;11.52826697;8;461.1306786;320
AC_46;1;9;0.961828792;5;38.47315169;200
AC_46;1;10;3.017081267;6;120.6832507;240
AC_46;1;12;7.458171923;1;298.3268769;40
AC_46;1;14;6.71010291;2;268.4041164;80
AC_46;1;17;14.58696202;1;583.4784806;40
AC_46;2;1;4.584813177;10;183.3925271;400
AC_46;2;2;2.377520831;7;95.10083326;280
AC_46;2;3;0.517890358;6;20.71561432;240
AC_46;2;4;0.414485679;6;16.57942717;240
AC_46;2;5;0.912253303;5;36.4901321;200
AC_46;2;6;0.349760995;6;13.99043981;240
AC_46;2;7;0.573046397;5;22.92185589;200
AC_46;2;8;1.035963698;9;41.43854791;360
AC_46;2;9;1.357351793;7;54.29407174;280
AC_46;2;10;0.638178413;6;25.52713652;240
AC_46;2;14;14.07583065;1;563.0332258;40
AC_46;2;17;7.653479642;2;306.1391857;80
AC_46;3;1;0.672764305;7;26.91057221;280
AC_46;3;2;0.680517428;8;27.2206971;320
AC_46;3;3;4.133866416;11;165.3546566;440
AC_46;3;4;1.027622704;10;41.10490817;400
AC_46;3;5;2.542669983;5;101.7067993;200
AC_46;3;6;0.726571572;8;29.06286288;320
AC_46;3;7;1.381186876;8;55.24747506;320
AC_46;3;8;0.405284858;3;16.21139431;120
AC_46;3;9;3.104394228;4;124.1757691;160
AC_46;3;10;2.110305839;11;84.41223358;440
AC_46;4;1;18.58081848;4;743.232739;160
AC_46;4;2;5.062898553;8;202.5159421;320
AC_46;4;3;0.37646247;5;15.05849882;200
AC_46;4;4;1.733143865;5;69.32575462;200
AC_46;4;5;4.677012887;10;187.0805155;400
AC_46;4;6;2.074228131;10;82.96912523;400
AC_46;4;7;13.8282744;5;553.1309758;200
AC_46;4;8;5.051321496;5;202.0528598;200
AC_46;4;9;0.351801678;4;14.07206711;160
AC_46;4;10;4.460201409;11;178.4080564;440
AC_46;4;13;4.645239548;1;185.8095819;40
AC_46;4;16;1.252578732;1;50.10314928;40
AC_46;4;18;4.946801149;1;197.8720459;40
AC_47;1;1;1.625664699;8;65.02658798;320
AC_47;1;2;8.542303176;11;341.692127;440
AC_47;1;3;1.325922805;8;53.03691219;320
AC_47;1;4;4.321941194;8;172.8776478;320
AC_47;1;5;3.52452792;7;140.9811168;280
AC_47;1;6;22.87666781;7;915.0667124;280
AC_47;1;7;2.503805091;6;100.1522037;240
AC_47;1;8;0.304956841;1;12.19827365;40
AC_47;1;9;2.304912951;7;92.19651806;280
AC_47;1;10;2.166980318;3;86.67921272;120
AC_47;1;11;5.828252988;1;233.1301195;40
AC_47;1;16;1.69442183;1;67.7768732;40
AC_47;1;20;1.149018738;1;45.96074951;40
AC_47;2;1;4.023858521;6;160.9543408;240
AC_47;2;2;0.594396079;2;23.77584316;80
AC_47;2;3;2.824132207;7;112.9652883;280
AC_47;2;4;7.327037913;8;293.0815165;320
AC_47;2;5;3.568698776;5;142.747951;200
AC_47;2;6;0.97433454;4;38.9733816;160
AC_47;2;7;0.562867347;5;22.51469388;200
AC_47;2;8;9.316144197;7;372.6457679;280
AC_47;2;9;3.401520716;11;136.0608287;440
AC_47;2;10;2.476591648;4;99.06366591;160
AC_47;2;11;3.707426526;1;148.297061;40
AC_47;2;13;2.461653666;1;98.46614666;40
AC_47;2;15;8.495542744;1;339.8217098;40
AC_47;2;16;2.774622205;2;110.9848882;80
AC_47;3;1;1.420899668;3;56.8359867;120
AC_47;3;2;0.737720988;4;29.5088395;160
AC_47;3;3;2.477963742;7;99.11854968;280
AC_47;3;4;21.41413583;4;856.5654331;160
AC_47;3;5;1.514296466;7;60.57185863;280
AC_47;3;6;0.641820242;5;25.67280968;200
AC_47;3;7;3.966331232;8;158.6532493;320
AC_47;3;8;2.233014807;4;89.32059229;160
AC_47;3;9;1.489946945;6;59.5978778;240
AC_47;3;10;0.63174655;6;25.269862;240
AC_47;3;11;1.739487581;1;69.57950326;40
AC_47;3;15;4.983159723;2;199.3263889;80
AC_47;3;17;2.873799773;1;114.9519909;40
AC_47;3;20;8.552205051;2;342.088202;80
AC_47;4;1;1.536743269;3;61.46973075;120
AC_47;4;2;0.59501535;6;23.80061399;240
AC_47;4;3;1.616756058;5;64.67024233;200
AC_47;4;4;0.938828722;3;37.55314886;120
AC_47;4;5;2.559609723;8;102.3843889;320
AC_47;4;6;3.221908006;5;128.8763203;200
AC_47;4;7;4.016856842;9;160.6742737;360
AC_47;4;8;7.118860093;6;284.7544037;240
AC_47;4;9;1.824518912;4;72.9807565;160
AC_47;4;10;0.832942585;5;33.31770339;200
AC_47;4;13;7.835403415;3;313.4161366;120
AC_47;4;14;6.209727453;3;248.3890981;120
AC_47;4;15;2.064745794;1;82.58983176;40
AC_48;1;1;2.17201595;5;86.880638;200
AC_48;1;2;0.976147467;7;39.04589867;280
AC_48;1;3;3.633136564;5;145.3254625;200
AC_48;1;4;1.330310611;4;53.21242444;160
AC_48;1;5;4.381628623;7;175.2651449;280
AC_48;1;6;6.366892515;5;254.6757006;200
AC_48;1;7;1.710410473;5;68.4164189;200
AC_48;1;8;5.156694481;7;206.2677792;280
AC_48;1;9;1.087376305;3;43.4950522;120
AC_48;1;10;7.130010733;5;285.2004293;200
AC_48;1;11;3.286142977;1;131.4457191;40
AC_48;1;12;1.440420742;1;57.61682968;40
AC_48;1;13;6.357344597;1;254.2937839;40
AC_48;1;16;3.572392841;1;142.8957136;40
AC_48;1;19;2.12074101;1;84.8296404;40
AC_48;1;20;1.905980258;1;76.23921033;40
AC_48;2;1;0.35802696;3;14.32107838;120
AC_48;2;2;5.429021246;6;217.1608499;240
AC_48;2;3;1.270510014;3;50.82040057;120
AC_48;2;4;0.601579148;6;24.06316594;240
AC_48;2;5;1.376221505;6;55.04886019;240
AC_48;2;6;1.765651963;4;70.62607852;160
AC_48;2;7;4.688718584;7;187.5487434;280
AC_48;2;8;1.464583881;6;58.58335525;240
AC_48;2;9;1.744606283;7;69.78425131;280
AC_48;2;10;0.029225181;1;1.169007239;40
AC_48;2;12;4.139206606;2;165.5682643;80
AC_48;2;13;1.685162311;1;67.40649244;40
AC_48;2;15;1.488339578;1;59.53358311;40
AC_48;2;18;1.245512804;1;49.82051218;40
AC_48;2;19;14.86718317;1;594.6873269;40
AC_48;2;20;3.793145091;1;151.7258036;40
AC_48;3;1;7.853997163;6;314.1598865;240
AC_48;3;2;2.932257904;4;117.2903161;160
AC_48;3;3;0.203571384;2;8.142855372;80
AC_48;3;4;6.172802332;6;246.9120933;240
AC_48;3;5;8.828321017;9;353.1328407;360
AC_48;3;6;9.996891539;7;399.8756616;280
AC_48;3;7;1.157870874;5;46.31483497;200
AC_48;3;8;2.154385455;10;86.1754182;400
AC_48;3;9;1.950396399;4;78.01585594;160
AC_48;3;10;1.830102235;5;73.20408939;200
AC_48;3;14;4.08407198;2;163.3628792;80
AC_48;3;17;1.3297868;1;53.19147198;40
AC_48;4;1;0.426619269;4;17.06477077;160
AC_48;4;2;4.378743176;7;175.1497271;280
AC_48;4;3;1.571895998;4;62.87583991;160
AC_48;4;4;0.45052714;4;18.02108561;160
AC_48;4;5;3.455565625;8;138.222625;320
AC_48;4;6;0.400424843;2;16.01699374;80
AC_48;4;7;0.978632434;5;39.14529735;200
AC_48;4;8;6.417231064;11;256.6892426;440
AC_48;4;9;0.618349942;3;24.73399769;120
AC_48;4;10;4.054275264;9;162.1710105;360
AC_48;4;11;1.67973937;1;67.18957478;40
AC_48;4;13;6.250744034;1;250.0297614;40
AC_48;4;14;2.43258551;1;97.30342041;40
AC_48;4;15;5.925891874;1;237.0356749;40
AC_48;4;17;8.386150666;2;335.4460266;80
AC_50;1;1;6.551771914;5;262.0708766;200
AC_50;1;2;0.483924926;3;19.35699703;120
AC_50;1;3;3.359754782;7;134.3901913;280
AC_50;1;4;0.25937878;2;10.3751512;80
AC_50;1;5;6.571683946;5;262.8673578;200
AC_50;1;6;6.251739968;9;250.0695987;360
AC_50;1;7;1.514842863;3;60.59371452;120
AC_50;1;8;0.626481576;5;25.05926305;200
AC_50;1;9;0.933708691;7;37.34834762;280
AC_50;1;10;1.083811323;7;43.35245291;280
AC_50;1;11;3.053232092;1;122.1292837;40
AC_50;1;16;2.334211406;1;93.36845623;40
AC_50;1;18;6.893855526;1;275.754221;40
AC_50;2;1;2.414592425;5;96.58369701;200
AC_50;2;2;5.082028821;9;203.2811529;360
AC_50;2;3;3.934081358;4;157.3632543;160
AC_50;2;4;0.618949136;5;24.75796544;200
AC_50;2;5;8.64405342;4;345.7621368;160
AC_50;2;6;0.813443602;5;32.53774408;200
AC_50;2;7;0.91974909;6;36.78996359;240
AC_50;2;8;1.153207594;3;46.12830375;120
AC_50;2;9;12.5990113;11;503.9604522;440
AC_50;2;10;7.4722887;3;298.891548;120
AC_50;2;14;2.199847;1;87.99388002;40
AC_50;2;18;2.040526112;1;81.62104446;40
AC_50;3;1;3.220950953;7;128.8380381;280
AC_50;3;2;2.377754832;9;95.11019329;360
AC_50;3;3;0.977898387;5;39.11593546;200
AC_50;3;4;0.538646913;7;21.54587653;280
AC_50;3;5;1.002465693;8;40.0986277;320
AC_50;3;6;0.078108731;2;3.124349247;80
AC_50;3;7;2.003253207;7;80.13012829;280
AC_50;3;8;1.838243821;4;73.52975283;160
AC_50;3;9;6.289834827;11;251.5933931;440
AC_50;3;10;6.898478965;8;275.9391586;320
AC_50;3;15;15.16091406;2;606.4365625;80
AC_50;3;16;3.597254597;1;143.8901839;40
AC_50;4;1;3.228353924;6;129.134157;240
AC_50;4;2;1.771090369;3;70.84361477;120
AC_50;4;3;1.317401423;3;52.69605693;120
AC_50;4;4;5.296963707;6;211.8785483;240
AC_50;4;5;2.670318375;4;106.812735;160
AC_50;4;6;0.489594031;2;19.58376122;80
AC_50;4;7;6.86384464;5;274.5537856;200
AC_50;4;8;2.601438263;3;104.0575305;120
AC_50;4;9;4.939578285;7;197.5831314;280
AC_50;4;10;2.516384079;7;100.6553632;280
AC_50;4;11;6.593405822;1;263.7362329;40
AC_50;4;13;4.608539322;2;184.3415729;80
AC_51;1;1;0.554755857;5;22.19023428;200
AC_51;1;2;0.926619423;5;37.06477693;200
AC_51;1;3;0.346094956;5;13.84379823;200
AC_51;1;4;0.518489318;4;20.73957273;160
AC_51;1;5;0.815714298;4;32.62857192;160
AC_51;1;6;1.185315948;8;47.41263794;320
AC_51;1;7;0.108981545;2;4.359261813;80
AC_51;1;8;1.974609583;8;78.98438334;320
AC_51;1;9;0.53590098;2;21.43603919;80
AC_51;1;10;0.16418853;3;6.56754121;120
AC_51;1;13;4.035573835;1;161.4229534;40
AC_51;1;16;3.248050594;1;129.9220238;40
AC_51;2;1;4.260745695;9;170.4298278;360
AC_51;2;2;1.730788136;7;69.23152544;280
AC_51;2;3;1.428304693;7;57.13218774;280
AC_51;2;4;1.539924622;3;61.59698487;120
AC_51;2;5;1.070191747;6;42.80766988;240
AC_51;2;6;2.110476285;5;84.41905139;200
AC_51;2;7;6.472460009;8;258.8984003;320
AC_51;2;8;6.073861277;8;242.9544511;320
AC_51;2;9;0.438911931;5;17.55647726;200
AC_51;2;10;6.507327413;4;260.2930965;160
AC_51;2;11;4.421538055;2;176.8615222;80
AC_51;2;12;2.815011364;1;112.6004545;40
AC_51;2;13;2.537470719;1;101.4988287;40
AC_51;2;15;1.710929794;1;68.43719174;40
AC_51;2;17;1.080812543;1;43.23250171;40
AC_51;2;18;4.774017708;1;190.9607083;40
AC_51;2;19;6.035098869;1;241.4039548;40
AC_51;2;20;3.035225809;1;121.4090324;40
AC_51;3;1;1.484369691;4;59.37478764;160
AC_51;3;2;1.716760512;4;68.67042047;160
AC_51;3;3;1.235134345;3;49.4053738;120
AC_51;3;4;15.57637562;5;623.055025;200
AC_51;3;5;1.149519554;3;45.98078217;120
AC_51;3;6;1.829395864;7;73.17583454;280
AC_51;3;7;1.967728597;3;78.70914386;120
AC_51;3;8;2.95116219;6;118.0464876;240
AC_51;3;9;0.078399462;1;3.135978469;40
AC_51;3;10;8.767226341;8;350.6890536;320
AC_51;3;14;1.648351456;1;65.93405822;40
AC_51;4;1;0.115046131;3;4.601845243;120
AC_51;4;2;1.752281508;9;70.09126033;360
AC_51;4;3;10.88519327;7;435.4077308;280
AC_51;4;4;2.949122844;5;117.9649137;200
AC_51;4;5;1.633419657;6;65.33678629;240
AC_51;4;6;3.551901828;7;142.0760731;280
AC_51;4;7;1.355310212;7;54.21240848;280
AC_51;4;8;0.638195746;4;25.52782984;160
AC_51;4;9;5.109844519;4;204.3937808;160
AC_51;4;10;0.397362283;4;15.89449131;160
AC_51;4;11;2.0906536;1;83.62614402;40
AC_51;4;12;1.493040185;1;59.72160741;40
AC_51;4;14;1.250157675;1;50.00630702;40
AC_51;4;20;3.871769977;1;154.8707991;40
AC_57;1;1;2.099192902;6;83.96771606;240
AC_57;1;2;3.26299238;5;130.5196952;200
AC_57;1;3;0.820665478;4;32.8266191;160
AC_57;1;4;1.795323343;4;71.81293371;160
AC_57;1;5;0.114951991;1;4.598079637;40
AC_57;1;6;0.7697537;5;30.79014799;200
AC_57;1;7;1.667014413;3;66.68057651;120
AC_57;1;8;16.40526246;3;656.2104983;120
AC_57;1;9;2.034307944;4;81.37231778;160
AC_57;1;10;1.526151641;5;61.04606563;200
AC_57;2;1;0.092890961;2;3.715638432;80
AC_57;2;2;0.80715811;3;32.28632442;120
AC_57;2;3;1.957922224;8;78.31688896;320
AC_57;2;4;0.776586348;5;31.0634539;200
AC_57;2;5;1.391514403;7;55.66057613;280
AC_57;2;6;2.074240038;5;82.96960151;200
AC_57;2;7;0.620408345;5;24.81633379;200
AC_57;2;8;0.576066721;2;23.04266884;80
AC_57;2;9;6.056136386;6;242.2454555;240
AC_57;2;10;0.152449666;3;6.097986658;120
AC_57;3;1;0.904702189;4;36.18808755;160
AC_57;3;2;4.146654275;4;165.866171;160
AC_57;3;3;2.963865536;7;118.5546214;280
AC_57;3;4;3.691868008;6;147.6747203;240
AC_57;3;5;2.892672468;7;115.7068987;280
AC_57;3;6;0.415796211;3;16.63184844;120
AC_57;3;7;2.660632805;4;106.4253122;160
AC_57;3;8;0.319952057;2;12.79808229;80
AC_57;3;9;5.150789586;9;206.0315834;360
AC_57;3;10;1.762686237;4;70.50744948;160
AC_57;4;1;5.394030662;7;215.7612265;280
AC_57;4;2;3.083767866;9;123.3507146;360
AC_57;4;3;1.042398383;5;41.69593533;200
AC_57;4;4;2.317664623;7;92.7065849;280
AC_57;4;5;1.520327895;6;60.81311578;240
AC_57;4;6;2.142768545;7;85.7107418;280
AC_57;4;7;6.934767339;8;277.3906936;320
AC_57;4;8;2.843457113;6;113.7382845;240
AC_57;4;9;1.119426236;8;44.77704945;320
AC_57;4;10;1.570181078;5;62.80724312;200
AC_57;4;12;1.671610159;1;66.86440637;40
AC_58;1;1;3.785840933;8;151.4336373;320
AC_58;1;2;1.510918546;7;60.43674185;280
AC_58;1;3;2.038843393;6;81.55373573;240
AC_58;1;4;0.233891;2;9.355640002;80
AC_58;1;5;6.435548151;8;257.421926;320
AC_58;1;6;0.848991396;4;33.95965585;160
AC_58;1;7;2.489173795;3;99.56695178;120
AC_58;1;8;2.353637916;9;94.14551665;360
AC_58;1;9;0.614723733;1;24.58894931;40
AC_58;1;10;0.701449908;5;28.05799633;200
AC_58;1;14;3.042335605;1;121.6934242;40
AC_58;1;15;5.686544848;1;227.4617939;40
AC_58;1;17;1.678457709;1;67.13830838;40
AC_58;2;1;0.967117605;3;38.68470419;120
AC_58;2;2;2.376536721;4;95.06146886;160
AC_58;2;3;0.957144307;7;38.28577229;280
AC_58;2;4;0.780507705;5;31.22030819;200
AC_58;2;5;1.022471298;6;40.89885192;240
AC_58;2;6;2.188467115;4;87.53868461;160
AC_58;2;7;4.883869698;6;195.3547879;240
AC_58;2;8;3.242704586;8;129.7081834;320
AC_58;2;9;2.080786023;3;83.23144091;120
AC_58;2;10;0.476352253;5;19.05409014;200
AC_58;2;11;5.257889513;1;210.3155805;40
AC_58;2;13;3.936971658;1;157.4788663;40
AC_58;2;15;3.851957312;2;154.0782925;80
AC_58;2;16;1.564292753;1;62.57171011;40
AC_58;2;18;1.335729649;1;53.42918595;40
AC_58;3;1;2.632190597;7;105.2876239;280
AC_58;3;2;0.473284684;5;18.93138737;200
AC_58;3;3;1.54782449;5;61.9129796;200
AC_58;3;4;1.870580809;7;74.82323236;280
AC_58;3;5;1.5701981;5;62.807924;200
AC_58;3;6;21.8858569;14;875.4342759;560
AC_58;3;7;0.448766193;3;17.95064771;120
AC_58;3;8;1.450860242;4;58.03440966;160
AC_58;3;9;11.08586382;7;443.4345527;280
AC_58;3;10;1.429686087;6;57.18744346;240
AC_58;3;12;1.366612551;1;54.66450204;40
AC_58;3;13;3.472095602;1;138.8838241;40
AC_58;3;15;1.864816783;1;74.59267132;40
AC_58;4;1;0.775839287;4;31.03357149;160
AC_58;4;2;1.230107434;3;49.20429736;120
AC_58;4;3;0.41315861;1;16.52634439;40
AC_58;4;4;7.372545554;9;294.9018221;360
AC_58;4;5;1.700509664;4;68.02038657;160
AC_58;4;6;2.599683937;4;103.9873575;160
AC_58;4;7;4.87345545;5;194.938218;200
AC_58;4;8;0.89101731;5;35.64069239;200
AC_58;4;9;0.652130291;3;26.08521166;120
AC_58;4;10;0.586635546;4;23.46542183;160
AC_58;4;11;5.074334163;1;202.9733665;40
AC_58;4;14;3.801618577;2;152.0647431;80
AC_58;4;15;1.254353523;1;50.17414093;40
